id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_komoditas,produksi_sayuran,satuan,tahun
2797,32,JAWA BARAT,3201,KABUPATEN BOGOR,KETIMUN,13390.7,TON,2017
2798,32,JAWA BARAT,3201,KABUPATEN BOGOR,KUBIS,329.4,TON,2017
2799,32,JAWA BARAT,3201,KABUPATEN BOGOR,LABU SIAM,1104.0,TON,2017
2800,32,JAWA BARAT,3201,KABUPATEN BOGOR,LOBAK,0.0,TON,2017
2801,32,JAWA BARAT,3201,KABUPATEN BOGOR,MELON,0.0,TON,2017
2802,32,JAWA BARAT,3201,KABUPATEN BOGOR,PAPRIKA,0.0,TON,2017
2803,32,JAWA BARAT,3201,KABUPATEN BOGOR,PETSAI/SAWI,4278.3,TON,2017
2804,32,JAWA BARAT,3201,KABUPATEN BOGOR,SEMANGKA,283.7,TON,2017
2805,32,JAWA BARAT,3201,KABUPATEN BOGOR,STROBERI,0.0,TON,2017
2806,32,JAWA BARAT,3201,KABUPATEN BOGOR,TERUNG,10425.1,TON,2017
2807,32,JAWA BARAT,3201,KABUPATEN BOGOR,TOMAT,4081.6,TON,2017
2808,32,JAWA BARAT,3201,KABUPATEN BOGOR,WORTEL,2673.4,TON,2017
2809,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAWANG DAUN,4601.0,TON,2017
2810,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAWANG MERAH,1169.0,TON,2017
2811,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAWANG PUTIH,0.0,TON,2017
2812,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAYAM,153.0,TON,2017
2813,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BLEWAH,0.0,TON,2017
2814,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUNCIS,9583.6,TON,2017
2815,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CABE BESAR,11955.6,TON,2017
2816,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CABE RAWIT,8855.0,TON,2017
2817,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JAMUR,137410.0,TON,2017
2818,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KACANG MERAH,1343.9,TON,2017
2819,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KACANG PANJANG,12411.6,TON,2017
2820,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KANGKUNG,348.9,TON,2017
2821,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMBANG KOL,2808.7,TON,2017
2822,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KENTANG,56.0,TON,2017
2823,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KETIMUN,16293.7,TON,2017
2824,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KUBIS,6423.4,TON,2017
2825,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LABU SIAM,1989.8,TON,2017
2826,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LOBAK,0.0,TON,2017
2827,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MELON,35.0,TON,2017
2828,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PAPRIKA,0.0,TON,2017
2829,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PETSAI/SAWI,18106.6,TON,2017
2830,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SEMANGKA,2529.0,TON,2017
2831,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,STROBERI,0.0,TON,2017
2832,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TERUNG,9167.1,TON,2017
2833,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TOMAT,17182.1,TON,2017
2834,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,WORTEL,2953.8,TON,2017
2835,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAWANG DAUN,26077.3,TON,2017
2836,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAWANG MERAH,133.0,TON,2017
2837,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAWANG PUTIH,0.0,TON,2017
2838,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAYAM,141.0,TON,2017
2839,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BLEWAH,0.0,TON,2017
2840,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUNCIS,17848.7,TON,2017
2841,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CABE BESAR,44394.3,TON,2017
2842,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CABE RAWIT,18048.2,TON,2017
2843,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JAMUR,296507.0,TON,2017
2844,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KACANG MERAH,303.1,TON,2017
2845,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KACANG PANJANG,9168.5,TON,2017
2846,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KANGKUNG,406.0,TON,2017
2847,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMBANG KOL,4982.5,TON,2017
2848,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KENTANG,2.5,TON,2017
2849,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KETIMUN,8617.2,TON,2017
2850,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KUBIS,13111.1,TON,2017
2851,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LABU SIAM,8287.3,TON,2017
2852,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LOBAK,3483.0,TON,2017
2853,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MELON,0.0,TON,2017
2854,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PAPRIKA,0.0,TON,2017
2855,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PETSAI/SAWI,9933.5,TON,2017
2856,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEMANGKA,0.0,TON,2017
2857,32,JAWA BARAT,3203,KABUPATEN CIANJUR,STROBERI,0.0,TON,2017
2858,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TERUNG,12762.5,TON,2017
2859,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TOMAT,31551.4,TON,2017
2860,32,JAWA BARAT,3203,KABUPATEN CIANJUR,WORTEL,42998.1,TON,2017
2861,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAWANG DAUN,64468.4,TON,2017
2862,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAWANG MERAH,46830.0,TON,2017
2863,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAWANG PUTIH,1394.6,TON,2017
2864,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYAM,2162.0,TON,2017
2865,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BLEWAH,0.0,TON,2017
2866,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUNCIS,18265.3,TON,2017
2867,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CABE BESAR,40532.8,TON,2017
2868,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CABE RAWIT,17540.2,TON,2017
2869,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JAMUR,1195565.0,TON,2017
2870,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KACANG MERAH,9313.9,TON,2017
2871,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KACANG PANJANG,3603.5,TON,2017
2872,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KANGKUNG,5379.5,TON,2017
2873,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMBANG KOL,8403.4,TON,2017
2874,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KENTANG,91967.5,TON,2017
2875,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KETIMUN,15484.6,TON,2017
2876,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KUBIS,95689.3,TON,2017
2877,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LABU SIAM,67016.9,TON,2017
2878,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LOBAK,11524.8,TON,2017
2879,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MELON,0.0,TON,2017
2880,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PAPRIKA,38.5,TON,2017
2881,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PETSAI/SAWI,86849.5,TON,2017
2882,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEMANGKA,0.0,TON,2017
2883,32,JAWA BARAT,3204,KABUPATEN BANDUNG,STROBERI,6342.9,TON,2017
2884,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TERUNG,6020.1,TON,2017
2885,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TOMAT,64327.1,TON,2017
2886,32,JAWA BARAT,3204,KABUPATEN BANDUNG,WORTEL,54320.2,TON,2017
2887,32,JAWA BARAT,3205,KABUPATEN GARUT,BAWANG DAUN,45980.7,TON,2017
2888,32,JAWA BARAT,3205,KABUPATEN GARUT,BAWANG MERAH,35384.9,TON,2017
2889,32,JAWA BARAT,3205,KABUPATEN GARUT,BAWANG PUTIH,0.0,TON,2017
2890,32,JAWA BARAT,3205,KABUPATEN GARUT,BAYAM,2044.4,TON,2017
2891,32,JAWA BARAT,3205,KABUPATEN GARUT,BLEWAH,0.0,TON,2017
2892,32,JAWA BARAT,3205,KABUPATEN GARUT,BUNCIS,19120.6,TON,2017
2893,32,JAWA BARAT,3205,KABUPATEN GARUT,CABE BESAR,102385.1,TON,2017
2894,32,JAWA BARAT,3205,KABUPATEN GARUT,CABE RAWIT,51280.2,TON,2017
2895,32,JAWA BARAT,3205,KABUPATEN GARUT,JAMUR,31325.0,TON,2017
2896,32,JAWA BARAT,3205,KABUPATEN GARUT,KACANG MERAH,38230.2,TON,2017
2897,32,JAWA BARAT,3205,KABUPATEN GARUT,KACANG PANJANG,15791.4,TON,2017
2898,32,JAWA BARAT,3205,KABUPATEN GARUT,KANGKUNG,5285.7,TON,2017
2899,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMBANG KOL,8688.2,TON,2017
2900,32,JAWA BARAT,3205,KABUPATEN GARUT,KENTANG,179030.6,TON,2017
2901,32,JAWA BARAT,3205,KABUPATEN GARUT,KETIMUN,20646.5,TON,2017
2902,32,JAWA BARAT,3205,KABUPATEN GARUT,KUBIS,157902.2,TON,2017
2903,32,JAWA BARAT,3205,KABUPATEN GARUT,LABU SIAM,25335.9,TON,2017
2904,32,JAWA BARAT,3205,KABUPATEN GARUT,LOBAK,0.0,TON,2017
2905,32,JAWA BARAT,3205,KABUPATEN GARUT,MELON,0.0,TON,2017
2906,32,JAWA BARAT,3205,KABUPATEN GARUT,PAPRIKA,237.6,TON,2017
2907,32,JAWA BARAT,3205,KABUPATEN GARUT,PETSAI/SAWI,78565.5,TON,2017
2908,32,JAWA BARAT,3205,KABUPATEN GARUT,SEMANGKA,10.2,TON,2017
2909,32,JAWA BARAT,3205,KABUPATEN GARUT,STROBERI,0.0,TON,2017
2910,32,JAWA BARAT,3205,KABUPATEN GARUT,TERUNG,22828.9,TON,2017
2911,32,JAWA BARAT,3205,KABUPATEN GARUT,TOMAT,138136.9,TON,2017
2912,32,JAWA BARAT,3205,KABUPATEN GARUT,WORTEL,42950.3,TON,2017
2913,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAWANG DAUN,1426.3,TON,2017
2914,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAWANG MERAH,26.4,TON,2017
2915,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAWANG PUTIH,0.0,TON,2017
2916,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYAM,430.0,TON,2017
2917,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BLEWAH,0.0,TON,2017
2918,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUNCIS,1667.0,TON,2017
2919,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CABE BESAR,20026.8,TON,2017
2920,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CABE RAWIT,3988.9,TON,2017
2921,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JAMUR,136469.0,TON,2017
2922,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KACANG MERAH,118.7,TON,2017
2923,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KACANG PANJANG,3103.2,TON,2017
2924,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KANGKUNG,979.4,TON,2017
2925,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMBANG KOL,0.0,TON,2017
2926,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KENTANG,0.0,TON,2017
2927,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KETIMUN,4367.7,TON,2017
2928,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KUBIS,1090.4,TON,2017
2929,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LABU SIAM,66.3,TON,2017
2930,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LOBAK,0.0,TON,2017
2931,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MELON,47.2,TON,2017
2932,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PAPRIKA,0.0,TON,2017
2933,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PETSAI/SAWI,948.0,TON,2017
2934,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEMANGKA,289.6,TON,2017
2935,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,STROBERI,39.4,TON,2017
2936,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TERUNG,2112.4,TON,2017
2937,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TOMAT,3614.2,TON,2017
2938,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,WORTEL,0.0,TON,2017
2939,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAWANG DAUN,1642.3,TON,2017
2940,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAWANG MERAH,0.0,TON,2017
2941,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAWANG PUTIH,0.0,TON,2017
2942,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYAM,452.7,TON,2017
2943,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BLEWAH,0.0,TON,2017
2944,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUNCIS,638.5,TON,2017
2945,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CABE BESAR,3600.4,TON,2017
2946,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CABE RAWIT,875.0,TON,2017
2947,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JAMUR,194085.0,TON,2017
2948,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KACANG MERAH,44.6,TON,2017
2949,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KACANG PANJANG,1029.3,TON,2017
2950,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KANGKUNG,1144.9,TON,2017
2951,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMBANG KOL,0.0,TON,2017
2952,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KENTANG,0.0,TON,2017
2953,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KETIMUN,1415.0,TON,2017
2954,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KUBIS,265.1,TON,2017
2955,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LABU SIAM,275.0,TON,2017
2956,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LOBAK,0.0,TON,2017
2957,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MELON,0.0,TON,2017
2958,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PAPRIKA,0.0,TON,2017
2959,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PETSAI/SAWI,406.1,TON,2017
2960,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEMANGKA,0.0,TON,2017
2961,32,JAWA BARAT,3207,KABUPATEN CIAMIS,STROBERI,0.0,TON,2017
2962,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TERUNG,527.6,TON,2017
2963,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TOMAT,875.8,TON,2017
2964,32,JAWA BARAT,3207,KABUPATEN CIAMIS,WORTEL,0.0,TON,2017
2965,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG DAUN,9150.9,TON,2017
2966,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG MERAH,3582.8,TON,2017
2967,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAWANG PUTIH,0.0,TON,2017
2968,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYAM,0.0,TON,2017
2969,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BLEWAH,0.0,TON,2017
2970,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUNCIS,219.1,TON,2017
2971,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CABE BESAR,1308.5,TON,2017
2972,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CABE RAWIT,2816.0,TON,2017
2973,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JAMUR,350410.0,TON,2017
2974,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KACANG MERAH,0.0,TON,2017
2975,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KACANG PANJANG,86.5,TON,2017
2976,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KANGKUNG,64.8,TON,2017
2977,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMBANG KOL,171.0,TON,2017
2978,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KENTANG,39.7,TON,2017
2979,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KETIMUN,384.1,TON,2017
2980,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KUBIS,2544.3,TON,2017
2981,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LABU SIAM,0.0,TON,2017
2982,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LOBAK,182.0,TON,2017
2983,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MELON,0.0,TON,2017
2984,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PAPRIKA,0.0,TON,2017
2985,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PETSAI/SAWI,2728.2,TON,2017
2986,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEMANGKA,83.3,TON,2017
2987,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,STROBERI,0.0,TON,2017
2988,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TERUNG,52.1,TON,2017
2989,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TOMAT,2968.2,TON,2017
2990,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,WORTEL,594.9,TON,2017
2991,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG DAUN,0.0,TON,2017
2992,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG MERAH,38374.0,TON,2017
2993,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAWANG PUTIH,0.0,TON,2017
2994,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYAM,0.0,TON,2017
2995,32,JAWA BARAT,3209,KABUPATEN CIREBON,BLEWAH,0.0,TON,2017
2996,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUNCIS,0.0,TON,2017
2997,32,JAWA BARAT,3209,KABUPATEN CIREBON,CABE BESAR,5549.9,TON,2017
2998,32,JAWA BARAT,3209,KABUPATEN CIREBON,CABE RAWIT,166.6,TON,2017
2999,32,JAWA BARAT,3209,KABUPATEN CIREBON,JAMUR,93256.0,TON,2017
3000,32,JAWA BARAT,3209,KABUPATEN CIREBON,KACANG MERAH,0.0,TON,2017
3001,32,JAWA BARAT,3209,KABUPATEN CIREBON,KACANG PANJANG,418.5,TON,2017
3002,32,JAWA BARAT,3209,KABUPATEN CIREBON,KANGKUNG,38.0,TON,2017
3003,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMBANG KOL,0.0,TON,2017
3004,32,JAWA BARAT,3209,KABUPATEN CIREBON,KENTANG,0.0,TON,2017
3005,32,JAWA BARAT,3209,KABUPATEN CIREBON,KETIMUN,973.5,TON,2017
3006,32,JAWA BARAT,3209,KABUPATEN CIREBON,KUBIS,0.0,TON,2017
3007,32,JAWA BARAT,3209,KABUPATEN CIREBON,LABU SIAM,0.0,TON,2017
3008,32,JAWA BARAT,3209,KABUPATEN CIREBON,LOBAK,0.0,TON,2017
3009,32,JAWA BARAT,3209,KABUPATEN CIREBON,MELON,75.0,TON,2017
3010,32,JAWA BARAT,3209,KABUPATEN CIREBON,PAPRIKA,0.0,TON,2017
3011,32,JAWA BARAT,3209,KABUPATEN CIREBON,PETSAI/SAWI,0.0,TON,2017
3012,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEMANGKA,1527.4,TON,2017
3013,32,JAWA BARAT,3209,KABUPATEN CIREBON,STROBERI,0.0,TON,2017
3014,32,JAWA BARAT,3209,KABUPATEN CIREBON,TERUNG,1043.1,TON,2017
3015,32,JAWA BARAT,3209,KABUPATEN CIREBON,TOMAT,20.0,TON,2017
3016,32,JAWA BARAT,3209,KABUPATEN CIREBON,WORTEL,0.0,TON,2017
3017,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG DAUN,7647.2,TON,2017
3018,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG MERAH,37705.3,TON,2017
3019,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAWANG PUTIH,0.0,TON,2017
3020,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYAM,55.6,TON,2017
3021,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BLEWAH,0.0,TON,2017
3022,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUNCIS,19.2,TON,2017
3023,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CABE BESAR,12451.7,TON,2017
3024,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CABE RAWIT,7508.0,TON,2017
3025,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JAMUR,811208.0,TON,2017
3026,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KACANG MERAH,107.9,TON,2017
3027,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KACANG PANJANG,1348.9,TON,2017
3028,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KANGKUNG,48.5,TON,2017
3029,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMBANG KOL,182.3,TON,2017
3030,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KENTANG,2607.1,TON,2017
3031,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KETIMUN,4291.1,TON,2017
3032,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KUBIS,3252.6,TON,2017
3033,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LABU SIAM,836.3,TON,2017
3034,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LOBAK,0.0,TON,2017
3035,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MELON,19.7,TON,2017
3036,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PAPRIKA,177.5,TON,2017
3037,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PETSAI/SAWI,3054.0,TON,2017
3038,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEMANGKA,2870.5,TON,2017
3039,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,STROBERI,0.0,TON,2017
3040,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TERUNG,1491.9,TON,2017
3041,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TOMAT,2890.3,TON,2017
3042,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,WORTEL,304.5,TON,2017
3043,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG DAUN,1668.7,TON,2017
3044,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG MERAH,328.0,TON,2017
3045,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAWANG PUTIH,0.0,TON,2017
3046,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYAM,0.0,TON,2017
3047,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BLEWAH,0.0,TON,2017
3048,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUNCIS,307.9,TON,2017
3049,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CABE BESAR,5117.4,TON,2017
3050,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CABE RAWIT,3473.2,TON,2017
3051,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JAMUR,64813.0,TON,2017
3052,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KACANG MERAH,3571.1,TON,2017
3053,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KACANG PANJANG,1741.7,TON,2017
3054,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KANGKUNG,262.1,TON,2017
3055,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMBANG KOL,110.6,TON,2017
3056,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KENTANG,1892.4,TON,2017
3057,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KETIMUN,4012.9,TON,2017
3058,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KUBIS,6821.1,TON,2017
3059,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LABU SIAM,280.2,TON,2017
3060,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LOBAK,0.0,TON,2017
3061,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MELON,0.0,TON,2017
3062,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PAPRIKA,0.0,TON,2017
3063,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PETSAI/SAWI,1693.4,TON,2017
3064,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEMANGKA,2140.3,TON,2017
3065,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,STROBERI,0.0,TON,2017
3066,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TERUNG,704.9,TON,2017
3067,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TOMAT,2274.7,TON,2017
3068,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,WORTEL,45.0,TON,2017
3069,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG DAUN,0.0,TON,2017
3070,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG MERAH,2896.6,TON,2017
3071,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAWANG PUTIH,0.0,TON,2017
3072,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYAM,3.5,TON,2017
3073,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BLEWAH,2267.0,TON,2017
3074,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUNCIS,0.0,TON,2017
3075,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE BESAR,2391.2,TON,2017
3076,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CABE RAWIT,1096.6,TON,2017
