,PAYS,Code,Location,Longitude,Latitude,Date,I_131_(Bq/m3),Cs_134_(Bq/m3),Cs_137_(Bq/m3)
1831,SE,22,STOCKHOLM,18.08,59.33,86/05/02,0.042,0.000491,0.00083
1832,SE,22,STOCKHOLM,18.08,59.33,86/05/03,0.0416,0.000281,0.00054
1833,SE,22,STOCKHOLM,18.08,59.33,86/05/03,0.0632,0.00048,0.0007
1834,SE,22,STOCKHOLM,18.08,59.33,86/05/04,0.0234,0.000218,0.000376
1835,SE,22,STOCKHOLM,18.08,59.33,86/05/05,0.0912,0.0057,0.00924
1836,SE,22,STOCKHOLM,18.08,59.33,86/05/05,0.174,0.014,0.0227
1837,SE,22,STOCKHOLM,18.08,59.33,86/05/06,0.093,0.0053,0.00885
1838,SE,22,STOCKHOLM,18.08,59.33,86/05/06,0.15,0.00346,0.00554
1839,SE,22,STOCKHOLM,18.08,59.33,86/05/07,0.216,0.0029,0.00475
1840,SE,22,STOCKHOLM,18.08,59.33,86/05/07,0.138,0.00477,0.00814
1841,SE,22,STOCKHOLM,18.08,59.33,86/05/08,0.142,0.00692,0.0118
1842,SE,22,STOCKHOLM,18.08,59.33,86/05/08,1.85,0.133,0.229
1843,SE,22,STOCKHOLM,18.08,59.33,86/05/09,1.05,0.14,0.25
1844,SE,22,STOCKHOLM,18.08,59.33,86/05/09,1.34,0.223,0.413
1845,SE,22,STOCKHOLM,18.08,59.33,86/05/09,0.0547,0.00582,0.0104
1846,SE,22,STOCKHOLM,18.08,59.33,86/05/10,0.0156,0.00157,0.00264
1847,SE,22,STOCKHOLM,18.08,59.33,86/05/10,0.0139,0.000365,0.000692
1848,SE,22,STOCKHOLM,18.08,59.33,86/05/11,0.00847,0.00058,0.00102
1849,SE,22,STOCKHOLM,18.08,59.33,86/05/12,0.00969,0.00181,0.0032
1850,SE,22,STOCKHOLM,18.08,59.33,86/05/12,0.00513,0.000654,0.000975
1851,SE,22,STOCKHOLM,18.08,59.33,86/05/13,0.00291,0.000293,0.000409
1852,SE,22,STOCKHOLM,18.08,59.33,86/05/13,0.00526,0.000741,0.00132
1853,SE,22,STOCKHOLM,18.08,59.33,86/05/14,0.00698,0.000956,0.00162
1854,SE,22,STOCKHOLM,18.08,59.33,86/05/15,0.00374,0.000385,0.000637
1855,SE,22,STOCKHOLM,18.08,59.33,86/05/16,0.00331,0.000644,0.00112
1856,SE,22,STOCKHOLM,18.08,59.33,86/05/17,0.00154,0.000491,0.000827
1857,SE,22,STOCKHOLM,18.08,59.33,86/05/18,0.00135,0.000205,0.000361
1858,SE,22,STOCKHOLM,18.08,59.33,86/05/19,0.0015,0.000633,0.00112
1859,SE,22,STOCKHOLM,18.08,59.33,86/05/20,0.000972,0.000522,0.000893
1860,SE,22,STOCKHOLM,18.08,59.33,86/05/21,0.0015,0.000855,0.00146
1861,SE,22,STOCKHOLM,18.08,59.33,86/05/22,0.00216,0.00138,0.00236
1862,SE,22,STOCKHOLM,18.08,59.33,86/05/23,0.00197,0.000969,0.00167
1863,SE,22,STOCKHOLM,18.08,59.33,86/05/25,0.00176,0.00132,0.00232
1864,SE,22,STOCKHOLM,18.08,59.33,86/05/26,0.000745,0.000701,0.00124
1865,SE,22,STOCKHOLM,18.08,59.33,86/05/27,0.00102,0.0005,0.000877
1866,SE,22,STOCKHOLM,18.08,59.33,86/05/28,0.000524,0.000451,0.000802
1867,SE,22,STOCKHOLM,18.08,59.33,86/05/29,0.000534,0.000325,0.000575
1868,SE,22,STOCKHOLM,18.08,59.33,86/05/30,0.000364,0.000173,0.000308
1869,SE,22,STOCKHOLM,18.08,59.33,86/05/31,0.000338,0.000177,0.000324
1870,SE,22,UMEAA,20.25,63.83,86/04/28,0.000367,3.2e-05,6.8e-05
1871,SE,22,UMEAA,20.25,63.83,86/04/29,0.08,0.00873,0.0145
1872,SE,22,UMEAA,20.25,63.83,86/04/29,0.708,0.00121,0.0022
1873,SE,22,UMEAA,20.25,63.83,86/04/30,0.179,0.00422,0.00712
1874,SE,22,UMEAA,20.25,63.83,86/04/30,0.0837,0.00135,0.0023
1875,SE,22,UMEAA,20.25,63.83,86/05/01,1.11,0.06,0.102
1876,SE,22,UMEAA,20.25,63.83,86/05/01,0.374,0.0243,0.0406
1877,SE,22,UMEAA,20.25,63.83,86/05/02,0.227,0.00755,0.0128
1878,SE,22,UMEAA,20.25,63.83,86/05/03,0.183,0.00967,0.016
1879,SE,22,UMEAA,20.25,63.83,86/05/04,0.0538,0.00133,0.00223
1880,SE,22,UMEAA,20.25,63.83,86/05/04,0.114,0.00724,0.0122
1881,SE,22,UMEAA,20.25,63.83,86/05/05,0.047,0.00732,0.0123
1882,SE,22,UMEAA,20.25,63.83,86/05/05,0.0459,0.00441,0.00742
1883,SE,22,UMEAA,20.25,63.83,86/05/06,0.0701,0.00869,0.014
1884,SE,22,UMEAA,20.25,63.83,86/05/07,0.0489,0.00552,0.00934
1885,SE,22,UMEAA,20.25,63.83,86/05/08,0.0415,0.0109,0.0184
1886,SE,22,UMEAA,20.25,63.83,86/05/09,0.0242,0.00433,0.00763
1887,SE,22,UMEAA,20.25,63.83,86/05/10,0.107,0.0315,0.0563
1888,SE,22,UMEAA,20.25,63.83,86/05/11,0.0104,0.00261,0.00446
1889,SE,22,UMEAA,20.25,63.83,86/05/12,0.00766,0.000606,0.00109
1890,SE,22,UMEAA,20.25,63.83,86/05/13,0.0151,0.00163,0.00286
1891,SE,22,UMEAA,20.25,63.83,86/05/14,0.003,0.000386,0.000675
1892,SE,22,UMEAA,20.25,63.83,86/05/15,0.00265,0.000839,0.00146
1893,SE,22,UMEAA,20.25,63.83,86/05/16,0.00259,0.0011,0.00186
1894,SE,22,UMEAA,20.25,63.83,86/05/17,0.00217,0.000462,0.00079
1895,SE,22,UMEAA,20.25,63.83,86/05/18,0.00143,0.000651,0.00113
1896,SE,22,UMEAA,20.25,63.83,86/05/19,0.00296,0.000685,0.00118
1897,SE,22,UMEAA,20.25,63.83,86/05/20,0.00173,0.000827,0.00146
1898,SE,22,UMEAA,20.25,63.83,86/05/21,0.000832,0.000604,0.00103
1899,SE,22,UMEAA,20.25,63.83,86/05/22,0.00089,0.000582,0.001
1900,SE,22,UMEAA,20.25,63.83,86/05/23,0.00116,0.000694,0.00121
1901,SE,22,UMEAA,20.25,63.83,86/05/24,0.00134,0.00116,0.00204
1902,SE,22,UMEAA,20.25,63.83,86/05/25,0.00185,0.00147,0.00261
1903,SE,22,UMEAA,20.25,63.83,86/05/26,0.000948,0.000979,0.00174
1904,CZ,23,BANSKA,48.73,19.17,86/05/01,3.15,0.0,
1905,CZ,23,BANSKA,48.73,19.17,86/05/02,1.24,0.05,
1906,CZ,23,BANSKA,48.73,19.17,86/05/03,0.763,0.0,
1907,CZ,23,BANSKA,48.73,19.17,86/05/05,0.367,0.0,
1908,CZ,23,BANSKA,48.73,19.17,86/05/06,0.535,0.0,
1909,CZ,23,BANSKA,48.73,19.17,86/05/08,1.29,0.205,
1910,CZ,23,BRATISLAVA,48.17,17.17,86/04/30,5.94,0.74,
1911,CZ,23,BRATISLAVA,48.17,17.17,86/05/01,14.4,2.0,
1913,CZ,23,BRATISLAVA,48.17,17.17,86/05/03,1.0,0.21,
1915,CZ,23,BRATISLAVA,48.17,17.17,86/05/05,1.2,0.3,
1916,CZ,23,BRATISLAVA,48.17,17.17,86/05/06,0.34,0.047,1.1
1917,CZ,23,BRATISLAVA,48.17,17.17,86/05/07,2.4,0.45,
1918,CZ,23,BRATISLAVA,48.17,17.17,86/05/08,1.9,0.42,
1919,CZ,23,BRATISLAVA,48.17,17.17,86/05/09,0.21,0.035,
1920,CZ,23,CESKE,48.97,14.43,86/05/01,28.9,4.39,
1921,CZ,23,CESKE,48.97,14.43,86/05/02,4.88,0.6,
1922,CZ,23,CESKE,48.97,14.43,86/05/03,6.97,0.679,
1923,CZ,23,CESKE,48.97,14.43,86/05/04,5.81,0.779,
1924,CZ,23,CESKE,48.97,14.43,86/05/05,2.5,0.404,
1925,CZ,23,CESKE,48.97,14.43,86/05/06,1.07,0.118,
1926,CZ,23,CESKE,48.97,14.43,86/05/07,1.14,0.252,0.3
1927,CZ,23,CESKE,48.97,14.43,86/05/08,0.33,0.067,
1928,CZ,23,CESKE,48.97,14.43,86/05/09,0.088,0.004,0.1
1929,CZ,23,CESKE,48.97,14.43,86/05/10,0.096,0.002,
1931,CZ,23,CESKE,48.97,14.43,86/05/12,0.066,0.003,
1933,CZ,23,HRADEC,50.22,15.83,86/05/02,0.71,0.07,
1935,CZ,23,HRADEC,50.22,15.83,86/05/04,1.51,0.3,
1936,CZ,23,HRADEC,50.22,15.83,86/05/05,3.12,0.68,
1937,CZ,23,HRADEC,50.22,15.83,86/05/06,0.65,0.12,
1938,CZ,23,HRADEC,50.22,15.83,86/05/07,0.72,0.1,
1939,CZ,23,HRADEC,50.22,15.83,86/05/08,1.71,0.36,
1940,CZ,23,HRADEC,50.22,15.83,86/05/09,0.25,0.06,
1942,CZ,23,HRADEC,50.22,15.83,86/05/11,0.025,0.0,
1943,CZ,23,JASLOVSKE,48.5,17.45,86/04/30,10.1,0.839,
1944,CZ,23,JASLOVSKE,48.5,17.45,86/05/01,9.11,1.51,
1945,CZ,23,JASLOVSKE,48.5,17.45,86/05/02,2.99,0.653,
1946,CZ,23,JASLOVSKE,48.5,17.45,86/05/03,0.441,0.077,0.53
1947,CZ,23,JASLOVSKE,48.5,17.45,86/05/04,2.67,0.766,
1948,CZ,23,JASLOVSKE,48.5,17.45,86/05/05,0.882,0.231,0.02
1949,CZ,23,JASLOVSKE,48.5,17.45,86/05/06,0.18,0.034,
1951,CZ,23,JASLOVSKE,48.5,17.45,86/05/08,2.85,0.32,
1953,CZ,23,JASLOVSKE,48.5,17.45,86/05/10,0.112,0.06,
1954,CZ,23,KOSICE,21.25,48.73,86/04/30,8.05,2.04,3.46
1955,CZ,23,KOSICE,21.25,48.73,86/05/01,3.7,0.386,0.67
1956,CZ,23,KOSICE,21.25,48.73,86/05/01,18.3,1.68,2.72
1957,CZ,23,KOSICE,21.25,48.73,86/05/02,0.452,0.129,0.211
1958,CZ,23,KOSICE,21.25,48.73,86/05/02,0.254,0.046,0.073
1959,CZ,23,KOSICE,21.25,48.73,86/05/03,0.247,0.033,0.054
1960,CZ,23,KOSICE,21.25,48.73,86/05/04,0.22,0.046,0.074
1961,CZ,23,KOSICE,21.25,48.73,86/05/05,0.179,0.04,0.067
1962,CZ,23,KOSICE,21.25,48.73,86/05/06,6.8,0.527,0.932
1963,CZ,23,KOSICE,21.25,48.73,86/05/07,2.57,0.456,0.803
1964,CZ,23,KOSICE,21.25,48.73,86/05/08,1.76,0.459,0.8
1965,CZ,23,KOSICE,21.25,48.73,86/05/09,0.962,0.371,0.637
1966,CZ,23,KOSICE,21.25,48.73,86/05/10,0.017,0.0016,0.0029
1967,CZ,23,KOSICE,21.25,48.73,86/05/11,0.03,0.0015,0.0022
1968,CZ,23,KOSICE,21.25,48.73,86/05/12,0.022,0.0006,0.0012
1969,CZ,23,KOSICE,21.25,48.73,86/05/13,0.035,0.0022,0.0042
1970,CZ,23,KOSICE,21.25,48.73,86/05/14,0.021,0.0014,0.0034
1971,CZ,23,KOSICE,21.25,48.73,86/05/15,0.025,0.0031,0.0061
1972,CZ,23,KOSICE,21.25,48.73,86/05/16,0.034,0.0031,0.0059
1973,CZ,23,KOSICE,21.25,48.73,86/05/17,0.0049,0.0009,0.0017
1974,CZ,23,KOSICE,21.25,48.73,86/05/18,0.0061,0.0006,0.0013
1975,CZ,23,KOSICE,21.25,48.73,86/05/19,0.0055,0.0013,0.0023
1976,CZ,23,KOSICE,21.25,48.73,86/05/21,0.0051,0.0008,0.0015
1977,CZ,23,KOSICE,21.25,48.73,86/05/23,0.0042,0.0008,0.0016
1978,CZ,23,KOSICE,21.25,48.73,86/05/26,0.0023,0.0011,0.0018
1979,CZ,23,KOSICE,21.25,48.73,86/05/28,0.0023,0.0009,0.0017
1980,CZ,23,KOSICE,21.25,48.73,86/05/30,0.0002,0.0006,0.0012
1981,CZ,23,MORAVSKY,49.08,16.33,86/04/30,21.1,2.38,
1982,CZ,23,MORAVSKY,49.08,16.33,86/05/01,18.6,2.7,
1983,CZ,23,MORAVSKY,49.08,16.33,86/05/02,2.3,0.448,
1984,CZ,23,MORAVSKY,49.08,16.33,86/05/03,0.716,0.065,
1985,CZ,23,MORAVSKY,49.08,16.33,86/05/04,5.44,0.816,
1986,CZ,23,MORAVSKY,49.08,16.33,86/05/05,3.15,0.683,
1987,CZ,23,MORAVSKY,49.08,16.33,86/05/06,1.31,0.261,
1988,CZ,23,MORAVSKY,49.08,16.33,86/05/07,2.03,0.279,
1989,CZ,23,MORAVSKY,49.08,16.33,86/05/08,2.25,0.6,
1990,CZ,23,MORAVSKY,49.08,16.33,86/05/09,0.225,0.063,
1991,CZ,23,MORAVSKY,49.08,16.33,86/05/10,0.048,0.002,
1992,CZ,23,MORAVSKY,49.08,16.33,86/05/11,0.042,0.001,
1994,CZ,23,PRAHA,50.08,14.42,86/04/30,11.0,2.9,
1995,CZ,23,PRAHA,50.08,14.42,86/05/01,20.5,4.62,
1996,CZ,23,PRAHA,50.08,14.42,86/05/02,1.95,0.445,
1997,CZ,23,PRAHA,50.08,14.42,86/05/03,1.4,0.356,
1998,CZ,23,PRAHA,50.08,14.42,86/05/04,1.3,0.36,
1999,CZ,23,PRAHA,50.08,14.42,86/05/05,0.627,0.188,
2000,CZ,23,PRAHA,50.08,14.42,86/05/06,0.34,0.103,
2001,CZ,23,PRAHA,50.08,14.42,86/05/07,0.647,0.177,
2002,CZ,23,PRAHA,50.08,14.42,86/05/08,0.987,0.285,
2003,CZ,23,PRAHA,50.08,14.42,86/05/09,0.087,0.022,
2004,CZ,23,PRAHA,50.08,14.42,86/05/10,0.021,0.001,
2005,CZ,23,PRAHA,50.08,14.42,86/05/11,0.009,0.001,
2006,CZ,23,PRAHA,50.08,14.42,86/05/12,0.008,0.001,
2007,CZ,23,PRAHA,50.08,14.42,86/05/30,0.0,0.0,
2008,CZ,23,PRAHA,50.0,14.42,86/04/30,70.0,14.0,
2009,CZ,23,PRAHA,50.0,14.42,86/04/30,50.0,12.0,
2010,CZ,23,PRAHA,50.0,14.42,86/04/30,45.0,10.0,
2011,CZ,23,PRAHA,50.0,14.42,86/05/01,14.7,4.8,
2012,CZ,23,PRAHA,50.0,14.42,86/05/01,6.0,0.9,
2013,CZ,23,PRAHA,50.0,14.42,86/05/02,2.8,0.5,
2014,CZ,23,PRAHA,50.0,14.42,86/05/02,1.1,0.06,
2015,CZ,23,PRAHA,50.0,14.42,86/05/03,0.7,0.03,
2016,CZ,23,PRAHA,50.0,14.42,86/05/03,4.7,0.7,
2017,CZ,23,PRAHA,50.0,14.42,86/05/04,4.6,3.5,
2018,CZ,23,PRAHA,50.0,14.42,86/05/04,5.5,1.8,
2019,CZ,23,PRAHA,50.0,14.42,86/05/05,2.8,0.7,
2020,CZ,23,PRAHA,50.0,14.42,86/05/05,5.5,0.4,
2021,CZ,23,PRAHA,50.0,14.42,86/05/06,1.5,0.3,
2022,CZ,23,PRAHA,50.0,14.42,86/05/06,0.5,0.09,
2023,CZ,23,PRAHA,50.0,14.42,86/05/07,1.5,0.4,
2024,CZ,23,PRAHA,50.0,14.42,86/05/07,1.1,0.4,
2025,CZ,23,PRAHA,50.0,14.42,86/05/08,0.9,0.3,
2026,CZ,23,PRAHA,50.0,14.42,86/05/08,0.1,0.03,
2027,CZ,23,PRAHA,50.0,14.42,86/05/09,0.04,0.0,
2028,CZ,23,PRAHA,50.0,14.42,86/05/14,0.029,0.0097,
2030,CZ,23,PRAHA,50.0,14.42,86/05/19,0.0035,0.0025,
2031,CZ,23,PRAHA,50.0,14.42,86/05/23,0.0027,0.002,
2032,CZ,23,PRAHA,50.0,14.42,86/05/28,0.0013,0.0022,
2033,CZ,23,USTI,50.68,14.0,86/05/01,5.24,1.4,
2034,CZ,23,USTI,50.68,14.0,86/05/02,4.81,1.43,
2035,CZ,23,USTI,50.68,14.0,86/05/03,0.196,0.013,
2036,CZ,23,USTI,50.68,14.0,86/05/04,1.3,0.502,
2037,CZ,23,USTI,50.68,14.0,86/05/05,1.32,0.56,
2038,HU,24,BUDAPEST,19.1,47.5,86/04/29,0.0005,0.0,5e-05
2039,HU,24,BUDAPEST,19.1,47.5,86/04/30,0.9,0.16,0.3
2040,HU,24,BUDAPEST,19.1,47.5,86/05/01,1.9,0.3,0.65
2041,HU,24,BUDAPEST,19.1,47.5,86/05/02,4.1,0.8,1.4
2042,HU,24,BUDAPEST,19.1,47.5,86/05/03,0.75,0.13,0.26
2043,HU,24,BUDAPEST,19.1,47.5,86/05/04,1.6,0.34,0.62
2044,HU,24,BUDAPEST,19.1,47.5,86/05/05,0.42,0.05,0.09
2045,HU,24,BUDAPEST,19.1,47.5,86/05/06,0.44,0.056,0.1
2046,HU,24,BUDAPEST,19.1,47.5,86/05/07,3.7,0.58,1.2
2047,HU,24,BUDAPEST,19.1,47.5,86/05/08,2.2,0.33,0.69
2048,HU,24,BUDAPEST,19.1,47.5,86/05/09,0.75,0.14,0.29
2049,HU,24,BUDAPEST,19.1,47.5,86/05/10,0.054,0.006,0.009
2050,HU,24,BUDAPEST,19.1,47.5,86/05/11,0.051,0.006,0.01
